COUNTRY,Country,SECTPERF,Sector,SECTFUND,Source of funds,MEASURE,Measure,YEAR,year,Unit Code,Unit,PowerCode Code,PowerCode,Reference Period Code,Reference Period,Value,Flag Codes,Flags
AUS,Australia,BES,Business enterprise,GOV,Government sector,DF6,2015 Dollars - Constant prices and PPPs,2017,2017,USD,US Dollar,6,Millions,2015,2015,267.854,,
AUS,Australia,BES,Business enterprise,GOV,Government sector,DF6,2015 Dollars - Constant prices and PPPs,2019,2019,USD,US Dollar,6,Millions,2015,2015,321.85,,
AUS,Australia,GOV,Government,GOV,Government sector,DF6,2015 Dollars - Constant prices and PPPs,2014,2014,USD,US Dollar,6,Millions,2015,2015,1853.96,,
AUS,Australia,GOV,Government,GOV,Government sector,DF6,2015 Dollars - Constant prices and PPPs,2016,2016,USD,US Dollar,6,Millions,2015,2015,1782.837,,
AUS,Australia,GOV,Government,GOV,Government sector,DF6,2015 Dollars - Constant prices and PPPs,2018,2018,USD,US Dollar,6,Millions,2015,2015,1717.072,,
AUS,Australia,GOV,Government,GOV,Government sector,DF6,2015 Dollars - Constant prices and PPPs,2020,2020,USD,US Dollar,6,Millions,2015,2015,1733.495,,
AUS,Australia,HES,Higher education,GOV,Government sector,DF6,2015 Dollars - Constant prices and PPPs,2014,2014,USD,US Dollar,6,Millions,2015,2015,6204.71,,
AUS,Australia,HES,Higher education,GOV,Government sector,DF6,2015 Dollars - Constant prices and PPPs,2016,2016,USD,US Dollar,6,Millions,2015,2015,6342.85,,
AUS,Australia,HES,Higher education,GOV,Government sector,DF6,2015 Dollars - Constant prices and PPPs,2018,2018,USD,US Dollar,6,Millions,2015,2015,6753.548,,
AUS,Australia,HES,Higher education,GOV,Government sector,DF6,2015 Dollars - Constant prices and PPPs,2020,2020,USD,US Dollar,6,Millions,2015,2015,6599.102,,
AUS,Australia,PNP,Private non-profit,GOV,Government sector,DF6,2015 Dollars - Constant prices and PPPs,2014,2014,USD,US Dollar,6,Millions,2015,2015,326.305,,
AUS,Australia,PNP,Private non-profit,GOV,Government sector,DF6,2015 Dollars - Constant prices and PPPs,2016,2016,USD,US Dollar,6,Millions,2015,2015,322.791,,
AUS,Australia,PNP,Private non-profit,GOV,Government sector,DF6,2015 Dollars - Constant prices and PPPs,2018,2018,USD,US Dollar,6,Millions,2015,2015,349.005,,
AUS,Australia,PNP,Private non-profit,GOV,Government sector,DF6,2015 Dollars - Constant prices and PPPs,2020,2020,USD,US Dollar,6,Millions,2015,2015,384.654,,
AUS,Australia,BES,Business enterprise,HES,Higher education sector,DF6,2015 Dollars - Constant prices and PPPs,2013,2013,USD,US Dollar,6,Millions,2015,2015,4.626,,
AUS,Australia,BES,Business enterprise,HES,Higher education sector,DF6,2015 Dollars - Constant prices and PPPs,2015,2015,USD,US Dollar,6,Millions,2015,2015,0.407,,
AUS,Australia,BES,Business enterprise,HES,Higher education sector,DF6,2015 Dollars - Constant prices and PPPs,2017,2017,USD,US Dollar,6,Millions,2015,2015,1.991,,
AUS,Australia,BES,Business enterprise,HES,Higher education sector,DF6,2015 Dollars - Constant prices and PPPs,2019,2019,USD,US Dollar,6,Millions,2015,2015,4.396,,
AUS,Australia,GOV,Government,HES,Higher education sector,DF6,2015 Dollars - Constant prices and PPPs,2014,2014,USD,US Dollar,6,Millions,2015,2015,35.949,,
AUS,Australia,GOV,Government,HES,Higher education sector,DF6,2015 Dollars - Constant prices and PPPs,2016,2016,USD,US Dollar,6,Millions,2015,2015,6.018,,
AUS,Australia,GOV,Government,HES,Higher education sector,DF6,2015 Dollars - Constant prices and PPPs,2018,2018,USD,US Dollar,6,Millions,2015,2015,13.108,,
AUS,Australia,GOV,Government,HES,Higher education sector,DF6,2015 Dollars - Constant prices and PPPs,2020,2020,USD,US Dollar,6,Millions,2015,2015,21.977,,
AUS,Australia,PNP,Private non-profit,HES,Higher education sector,DF6,2015 Dollars - Constant prices and PPPs,2014,2014,USD,US Dollar,6,Millions,2015,2015,16.322,,
AUS,Australia,PNP,Private non-profit,HES,Higher education sector,DF6,2015 Dollars - Constant prices and PPPs,2016,2016,USD,US Dollar,6,Millions,2015,2015,10.596,,
AUS,Australia,PNP,Private non-profit,HES,Higher education sector,DF6,2015 Dollars - Constant prices and PPPs,2018,2018,USD,US Dollar,6,Millions,2015,2015,9.878,,
AUS,Australia,PNP,Private non-profit,HES,Higher education sector,DF6,2015 Dollars - Constant prices and PPPs,2020,2020,USD,US Dollar,6,Millions,2015,2015,9.444,,
AUS,Australia,BES,Business enterprise,PNP,Private non-profit sector,DF6,2015 Dollars - Constant prices and PPPs,2013,2013,USD,US Dollar,6,Millions,2015,2015,3.687,,
AUS,Australia,BES,Business enterprise,PNP,Private non-profit sector,DF6,2015 Dollars - Constant prices and PPPs,2015,2015,USD,US Dollar,6,Millions,2015,2015,5.157,,
AUS,Australia,BES,Business enterprise,PNP,Private non-profit sector,DF6,2015 Dollars - Constant prices and PPPs,2017,2017,USD,US Dollar,6,Millions,2015,2015,0,,
AUS,Australia,BES,Business enterprise,PNP,Private non-profit sector,DF6,2015 Dollars - Constant prices and PPPs,2019,2019,USD,US Dollar,6,Millions,2015,2015,0,,
AUS,Australia,GOV,Government,PNP,Private non-profit sector,DF6,2015 Dollars - Constant prices and PPPs,2014,2014,USD,US Dollar,6,Millions,2015,2015,69.402,,
AUS,Australia,GOV,Government,PNP,Private non-profit sector,DF6,2015 Dollars - Constant prices and PPPs,2016,2016,USD,US Dollar,6,Millions,2015,2015,75.416,,
AUS,Australia,GOV,Government,PNP,Private non-profit sector,DF6,2015 Dollars - Constant prices and PPPs,2018,2018,USD,US Dollar,6,Millions,2015,2015,72.062,,
AUS,Australia,GOV,Government,PNP,Private non-profit sector,DF6,2015 Dollars - Constant prices and PPPs,2020,2020,USD,US Dollar,6,Millions,2015,2015,71.633,,
AUS,Australia,HES,Higher education,PNP,Private non-profit sector,DF6,2015 Dollars - Constant prices and PPPs,2014,2014,USD,US Dollar,6,Millions,2015,2015,130.104,,
AUS,Australia,HES,Higher education,PNP,Private non-profit sector,DF6,2015 Dollars - Constant prices and PPPs,2016,2016,USD,US Dollar,6,Millions,2015,2015,164.241,,
AUS,Australia,HES,Higher education,PNP,Private non-profit sector,DF6,2015 Dollars - Constant prices and PPPs,2018,2018,USD,US Dollar,6,Millions,2015,2015,186.741,,
AUS,Australia,HES,Higher education,PNP,Private non-profit sector,DF6,2015 Dollars - Constant prices and PPPs,2020,2020,USD,US Dollar,6,Millions,2015,2015,246.972,,
AUS,Australia,PNP,Private non-profit,PNP,Private non-profit sector,DF6,2015 Dollars - Constant prices and PPPs,2014,2014,USD,US Dollar,6,Millions,2015,2015,261.826,,
AUS,Australia,PNP,Private non-profit,PNP,Private non-profit sector,DF6,2015 Dollars - Constant prices and PPPs,2016,2016,USD,US Dollar,6,Millions,2015,2015,270.595,v,The sum of the breakdown does not add to the total (see source and methods)
AUS,Australia,PNP,Private non-profit,PNP,Private non-profit sector,DF6,2015 Dollars - Constant prices and PPPs,2018,2018,USD,US Dollar,6,Millions,2015,2015,328.505,v,The sum of the breakdown does not add to the total (see source and methods)
AUS,Australia,PNP,Private non-profit,PNP,Private non-profit sector,DF6,2015 Dollars - Constant prices and PPPs,2020,2020,USD,US Dollar,6,Millions,2015,2015,317.298,,
AUS,Australia,_T,Total intramural,_T,Total funding,DC6,PPP Dollars - Current prices,2013,2013,USD,US Dollar,6,Millions,,,23129.684,E,Estimated value
AUS,Australia,_T,Total intramural,_T,Total funding,DC6,PPP Dollars - Current prices,2015,2015,USD,US Dollar,6,Millions,,,21157.077,E,Estimated value
AUS,Australia,_T,Total intramural,_T,Total funding,DC6,PPP Dollars - Current prices,2017,2017,USD,US Dollar,6,Millions,,,22376.185,E,Estimated value
AUS,Australia,_T,Total intramural,_T,Total funding,DC6,PPP Dollars - Current prices,2019,2019,USD,US Dollar,6,Millions,,,24057.3,E,Estimated value
AUS,Australia,BES,Business enterprise,_T,Total funding,DC6,PPP Dollars - Current prices,2013,2013,USD,US Dollar,6,Millions,,,13025.43,,
AUS,Australia,BES,Business enterprise,_T,Total funding,DC6,PPP Dollars - Current prices,2015,2015,USD,US Dollar,6,Millions,,,11304.471,,
AUS,Australia,BES,Business enterprise,_T,Total funding,DC6,PPP Dollars - Current prices,2017,2017,USD,US Dollar,6,Millions,,,11801.675,,
AUS,Australia,BES,Business enterprise,_T,Total funding,DC6,PPP Dollars - Current prices,2019,2019,USD,US Dollar,6,Millions,,,12278.737,,
AUS,Australia,GOV,Government,_T,Total funding,DC6,PPP Dollars - Current prices,2013,2013,USD,US Dollar,6,Millions,,,2592.454,E,Estimated value
AUS,Australia,GOV,Government,_T,Total funding,DC6,PPP Dollars - Current prices,2014,2014,USD,US Dollar,6,Millions,,,2292.134,,
AUS,Australia,GOV,Government,_T,Total funding,DC6,PPP Dollars - Current prices,2015,2015,USD,US Dollar,6,Millions,,,2686.451,E,Estimated value
AUS,Australia,GOV,Government,_T,Total funding,DC6,PPP Dollars - Current prices,2016,2016,USD,US Dollar,6,Millions,,,2260.998,,
AUS,Australia,GOV,Government,_T,Total funding,DC6,PPP Dollars - Current prices,2017,2017,USD,US Dollar,6,Millions,,,2253.049,E,Estimated value
AUS,Australia,GOV,Government,_T,Total funding,DC6,PPP Dollars - Current prices,2018,2018,USD,US Dollar,6,Millions,,,2264.549,,
AUS,Australia,GOV,Government,_T,Total funding,DC6,PPP Dollars - Current prices,2019,2019,USD,US Dollar,6,Millions,,,2286.667,E,Estimated value
AUS,Australia,GOV,Government,_T,Total funding,DC6,PPP Dollars - Current prices,2020,2020,USD,US Dollar,6,Millions,,,2488.41,,
AUS,Australia,HES,Higher education,_T,Total funding,DC6,PPP Dollars - Current prices,2013,2013,USD,US Dollar,6,Millions,,,6854.013,E,Estimated value
AUS,Australia,HES,Higher education,_T,Total funding,DC6,PPP Dollars - Current prices,2014,2014,USD,US Dollar,6,Millions,,,6984.629,,
AUS,Australia,HES,Higher education,_T,Total funding,DC6,PPP Dollars - Current prices,2015,2015,USD,US Dollar,6,Millions,,,6479.647,E,Estimated value
AUS,Australia,HES,Higher education,_T,Total funding,DC6,PPP Dollars - Current prices,2016,2016,USD,US Dollar,6,Millions,,,7500.917,,
AUS,Australia,HES,Higher education,_T,Total funding,DC6,PPP Dollars - Current prices,2017,2017,USD,US Dollar,6,Millions,,,7603.788,E,Estimated value
AUS,Australia,HES,Higher education,_T,Total funding,DC6,PPP Dollars - Current prices,2018,2018,USD,US Dollar,6,Millions,,,8268.346,,
AUS,Australia,HES,Higher education,_T,Total funding,DC6,PPP Dollars - Current prices,2019,2019,USD,US Dollar,6,Millions,,,8591.217,E,Estimated value
AUS,Australia,HES,Higher education,_T,Total funding,DC6,PPP Dollars - Current prices,2020,2020,USD,US Dollar,6,Millions,,,8712.6,,
AUS,Australia,PNP,Private non-profit,_T,Total funding,DC6,PPP Dollars - Current prices,2013,2013,USD,US Dollar,6,Millions,,,657.719,E,Estimated value
AUS,Australia,PNP,Private non-profit,_T,Total funding,DC6,PPP Dollars - Current prices,2014,2014,USD,US Dollar,6,Millions,,,693.361,,
AUS,Australia,PNP,Private non-profit,_T,Total funding,DC6,PPP Dollars - Current prices,2015,2015,USD,US Dollar,6,Millions,,,686.032,E,Estimated value
AUS,Australia,PNP,Private non-profit,_T,Total funding,DC6,PPP Dollars - Current prices,2016,2016,USD,US Dollar,6,Millions,,,717.026,,
AUS,Australia,PNP,Private non-profit,_T,Total funding,DC6,PPP Dollars - Current prices,2017,2017,USD,US Dollar,6,Millions,,,717.402,E,Estimated value
AUS,Australia,PNP,Private non-profit,_T,Total funding,DC6,PPP Dollars - Current prices,2018,2018,USD,US Dollar,6,Millions,,,863.165,,
AUS,Australia,PNP,Private non-profit,_T,Total funding,DC6,PPP Dollars - Current prices,2019,2019,USD,US Dollar,6,Millions,,,900.747,E,Estimated value
AUS,Australia,PNP,Private non-profit,_T,Total funding,DC6,PPP Dollars - Current prices,2020,2020,USD,US Dollar,6,Millions,,,961.938,,
AUS,Australia,BES,Business enterprise,BES,Business enterprise sector,DC6,PPP Dollars - Current prices,2013,2013,USD,US Dollar,6,Millions,,,12530.931,,
AUS,Australia,BES,Business enterprise,BES,Business enterprise sector,DC6,PPP Dollars - Current prices,2015,2015,USD,US Dollar,6,Millions,,,10874.801,,
AUS,Australia,BES,Business enterprise,BES,Business enterprise sector,DC6,PPP Dollars - Current prices,2017,2017,USD,US Dollar,6,Millions,,,11332.318,,
AUS,Australia,BES,Business enterprise,BES,Business enterprise sector,DC6,PPP Dollars - Current prices,2019,2019,USD,US Dollar,6,Millions,,,11680.515,,
AUS,Australia,GOV,Government,BES,Business enterprise sector,DC6,PPP Dollars - Current prices,2014,2014,USD,US Dollar,6,Millions,,,226.37,,
AUS,Australia,GOV,Government,BES,Business enterprise sector,DC6,PPP Dollars - Current prices,2016,2016,USD,US Dollar,6,Millions,,,232.871,,
AUS,Australia,GOV,Government,BES,Business enterprise sector,DC6,PPP Dollars - Current prices,2018,2018,USD,US Dollar,6,Millions,,,226.128,,
AUS,Australia,GOV,Government,BES,Business enterprise sector,DC6,PPP Dollars - Current prices,2020,2020,USD,US Dollar,6,Millions,,,305.583,,
AUS,Australia,HES,Higher education,BES,Business enterprise sector,DC6,PPP Dollars - Current prices,2014,2014,USD,US Dollar,6,Millions,,,352.774,,
AUS,Australia,HES,Higher education,BES,Business enterprise sector,DC6,PPP Dollars - Current prices,2016,2016,USD,US Dollar,6,Millions,,,383.959,,
AUS,Australia,HES,Higher education,BES,Business enterprise sector,DC6,PPP Dollars - Current prices,2018,2018,USD,US Dollar,6,Millions,,,405.059,,
AUS,Australia,HES,Higher education,BES,Business enterprise sector,DC6,PPP Dollars - Current prices,2020,2020,USD,US Dollar,6,Millions,,,478.493,,
AUS,Australia,PNP,Private non-profit,BES,Business enterprise sector,DC6,PPP Dollars - Current prices,2014,2014,USD,US Dollar,6,Millions,,,44.751,,
AUS,Australia,PNP,Private non-profit,BES,Business enterprise sector,DC6,PPP Dollars - Current prices,2016,2016,USD,US Dollar,6,Millions,,,40.34,v,The sum of the breakdown does not add to the total (see source and methods)
AUS,Australia,PNP,Private non-profit,BES,Business enterprise sector,DC6,PPP Dollars - Current prices,2018,2018,USD,US Dollar,6,Millions,,,57.127,v,The sum of the breakdown does not add to the total (see source and methods)
AUS,Australia,PNP,Private non-profit,BES,Business enterprise sector,DC6,PPP Dollars - Current prices,2020,2020,USD,US Dollar,6,Millions,,,64.721,,
AUS,Australia,BES,Business enterprise,ROW,Rest of the world (ROW),DC6,PPP Dollars - Current prices,2013,2013,USD,US Dollar,6,Millions,,,207.861,,
AUS,Australia,BES,Business enterprise,ROW,Rest of the world (ROW),DC6,PPP Dollars - Current prices,2015,2015,USD,US Dollar,6,Millions,,,176.631,,
AUS,Australia,BES,Business enterprise,ROW,Rest of the world (ROW),DC6,PPP Dollars - Current prices,2017,2017,USD,US Dollar,6,Millions,,,185.036,,
AUS,Australia,BES,Business enterprise,ROW,Rest of the world (ROW),DC6,PPP Dollars - Current prices,2019,2019,USD,US Dollar,6,Millions,,,237.248,,
AUS,Australia,GOV,Government,ROW,Rest of the world (ROW),DC6,PPP Dollars - Current prices,2014,2014,USD,US Dollar,6,Millions,,,65.68,,
AUS,Australia,GOV,Government,ROW,Rest of the world (ROW),DC6,PPP Dollars - Current prices,2016,2016,USD,US Dollar,6,Millions,,,62.614,,
AUS,Australia,GOV,Government,ROW,Rest of the world (ROW),DC6,PPP Dollars - Current prices,2018,2018,USD,US Dollar,6,Millions,,,65.356,,
AUS,Australia,GOV,Government,ROW,Rest of the world (ROW),DC6,PPP Dollars - Current prices,2020,2020,USD,US Dollar,6,Millions,,,67.128,,
AUS,Australia,HES,Higher education,ROW,Rest of the world (ROW),DC6,PPP Dollars - Current prices,2014,2014,USD,US Dollar,6,Millions,,,165.509,,
AUS,Australia,HES,Higher education,ROW,Rest of the world (ROW),DC6,PPP Dollars - Current prices,2016,2016,USD,US Dollar,6,Millions,,,256.731,,
AUS,Australia,HES,Higher education,ROW,Rest of the world (ROW),DC6,PPP Dollars - Current prices,2018,2018,USD,US Dollar,6,Millions,,,265.505,,
AUS,Australia,HES,Higher education,ROW,Rest of the world (ROW),DC6,PPP Dollars - Current prices,2020,2020,USD,US Dollar,6,Millions,,,306.753,,
AUS,Australia,PNP,Private non-profit,ROW,Rest of the world (ROW),DC6,PPP Dollars - Current prices,2014,2014,USD,US Dollar,6,Millions,,,31.601,,
AUS,Australia,PNP,Private non-profit,ROW,Rest of the world (ROW),DC6,PPP Dollars - Current prices,2016,2016,USD,US Dollar,6,Millions,,,35.169,,
AUS,Australia,PNP,Private non-profit,ROW,Rest of the world (ROW),DC6,PPP Dollars - Current prices,2018,2018,USD,US Dollar,6,Millions,,,36.385,,
AUS,Australia,PNP,Private non-profit,ROW,Rest of the world (ROW),DC6,PPP Dollars - Current prices,2020,2020,USD,US Dollar,6,Millions,,,73.456,,
AUS,Australia,BES,Business enterprise,GOV,Government sector,DC6,PPP Dollars - Current prices,2013,2013,USD,US Dollar,6,Millions,,,278.069,,
AUS,Australia,BES,Business enterprise,GOV,Government sector,DC6,PPP Dollars - Current prices,2015,2015,USD,US Dollar,6,Millions,,,247.677,,
AUS,Australia,BES,Business enterprise,GOV,Government sector,DC6,PPP Dollars - Current prices,2017,2017,USD,US Dollar,6,Millions,,,282.223,,
AUS,Australia,BES,Business enterprise,GOV,Government sector,DC6,PPP Dollars - Current prices,2019,2019,USD,US Dollar,6,Millions,,,356.177,,
AUS,Australia,GOV,Government,GOV,Government sector,DC6,PPP Dollars - Current prices,2014,2014,USD,US Dollar,6,Millions,,,1892.475,,
AUS,Australia,GOV,Government,GOV,Government sector,DC6,PPP Dollars - Current prices,2016,2016,USD,US Dollar,6,Millions,,,1879.591,,
AUS,Australia,GOV,Government,GOV,Government sector,DC6,PPP Dollars - Current prices,2018,2018,USD,US Dollar,6,Millions,,,1879.757,,
AUS,Australia,GOV,Government,GOV,Government sector,DC6,PPP Dollars - Current prices,2020,2020,USD,US Dollar,6,Millions,,,2007.304,,
AUS,Australia,HES,Higher education,GOV,Government sector,DC6,PPP Dollars - Current prices,2014,2014,USD,US Dollar,6,Millions,,,6333.609,,
AUS,Australia,HES,Higher education,GOV,Government sector,DC6,PPP Dollars - Current prices,2016,2016,USD,US Dollar,6,Millions,,,6687.073,,
AUS,Australia,HES,Higher education,GOV,Government sector,DC6,PPP Dollars - Current prices,2018,2018,USD,US Dollar,6,Millions,,,7393.415,,
AUS,Australia,HES,Higher education,GOV,Government sector,DC6,PPP Dollars - Current prices,2020,2020,USD,US Dollar,6,Millions,,,7641.442,,
AUS,Australia,PNP,Private non-profit,GOV,Government sector,DC6,PPP Dollars - Current prices,2014,2014,USD,US Dollar,6,Millions,,,333.083,,
AUS,Australia,PNP,Private non-profit,GOV,Government sector,DC6,PPP Dollars - Current prices,2016,2016,USD,US Dollar,6,Millions,,,340.308,,
AUS,Australia,PNP,Private non-profit,GOV,Government sector,DC6,PPP Dollars - Current prices,2018,2018,USD,US Dollar,6,Millions,,,382.072,,
AUS,Australia,PNP,Private non-profit,GOV,Government sector,DC6,PPP Dollars - Current prices,2020,2020,USD,US Dollar,6,Millions,,,445.41,,
