"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"POL","GDEXPRD","TOT","MLN_USD","A","2021",18345.915175881,
"POL","GDEXPRD","TOT","PC_GDP","A","1990",0.85915888148051,
"POL","GDEXPRD","TOT","PC_GDP","A","1991",0.72219773392471,
"POL","GDEXPRD","TOT","PC_GDP","A","1992",0.74263108866805,
"POL","GDEXPRD","TOT","PC_GDP","A","1993",0.74226736191362,
"POL","GDEXPRD","TOT","PC_GDP","A","1994",0.68267020882016,
"POL","GDEXPRD","TOT","PC_GDP","A","1995",0.61809540369791,
"POL","GDEXPRD","TOT","PC_GDP","A","1996",0.63936540425148,
"POL","GDEXPRD","TOT","PC_GDP","A","1997",0.64315265355485,
"POL","GDEXPRD","TOT","PC_GDP","A","1998",0.65970683722531,
"POL","GDEXPRD","TOT","PC_GDP","A","1999",0.68054793708212,
"POL","GDEXPRD","TOT","PC_GDP","A","2000",0.64077607641055,
"POL","GDEXPRD","TOT","PC_GDP","A","2001",0.62158690189214,
"POL","GDEXPRD","TOT","PC_GDP","A","2002",0.55674982209122,
"POL","GDEXPRD","TOT","PC_GDP","A","2003",0.53806164655221,
"POL","GDEXPRD","TOT","PC_GDP","A","2004",0.55249702333427,
"POL","GDEXPRD","TOT","PC_GDP","A","2005",0.56277952207404,
"POL","GDEXPRD","TOT","PC_GDP","A","2006",0.55102199206868,
"POL","GDEXPRD","TOT","PC_GDP","A","2007",0.56193305645099,
"POL","GDEXPRD","TOT","PC_GDP","A","2008",0.59943791513654,
"POL","GDEXPRD","TOT","PC_GDP","A","2009",0.66105938302874,
"POL","GDEXPRD","TOT","PC_GDP","A","2010",0.72618742191683,
"POL","GDEXPRD","TOT","PC_GDP","A","2011",0.75221367098319,
"POL","GDEXPRD","TOT","PC_GDP","A","2012",0.88997041678784,
"POL","GDEXPRD","TOT","PC_GDP","A","2013",0.88482730782774,
"POL","GDEXPRD","TOT","PC_GDP","A","2014",0.9507618702633,
"POL","GDEXPRD","TOT","PC_GDP","A","2015",1.00422525578672,
"POL","GDEXPRD","TOT","PC_GDP","A","2016",0.96821452564611,
"POL","GDEXPRD","TOT","PC_GDP","A","2017",1.03785365499391,
"POL","GDEXPRD","TOT","PC_GDP","A","2018",1.20610012856771,
"POL","GDEXPRD","TOT","PC_GDP","A","2019",1.32335275806077,
"POL","GDEXPRD","TOT","PC_GDP","A","2020",1.38608363790985,
"POL","GDEXPRD","TOT","PC_GDP","A","2021",1.43584587804332,
"PRT","GDEXPRD","TOT","MLN_USD","A","1982",455.499285402587,
"PRT","GDEXPRD","TOT","MLN_USD","A","1983",498.738528422543,
"PRT","GDEXPRD","TOT","MLN_USD","A","1984",506.853477022879,
"PRT","GDEXPRD","TOT","MLN_USD","A","1985",573.954369929159,
"PRT","GDEXPRD","TOT","MLN_USD","A","1986",607.341044246083,
"PRT","GDEXPRD","TOT","MLN_USD","A","1987",691.072382410953,
"PRT","GDEXPRD","TOT","MLN_USD","A","1988",747.086735607316,
"PRT","GDEXPRD","TOT","MLN_USD","A","1989",925.994334619893,
"PRT","GDEXPRD","TOT","MLN_USD","A","1990",1039.35672214318,
"PRT","GDEXPRD","TOT","MLN_USD","A","1991",1201.47847865613,
"PRT","GDEXPRD","TOT","MLN_USD","A","1992",1308.99855949906,
"PRT","GDEXPRD","TOT","MLN_USD","A","1993",1276.15952635671,
"PRT","GDEXPRD","TOT","MLN_USD","A","1994",1245.29019249443,
"PRT","GDEXPRD","TOT","MLN_USD","A","1995",1260.38900618297,
"PRT","GDEXPRD","TOT","MLN_USD","A","1996",1387.28309553822,
"PRT","GDEXPRD","TOT","MLN_USD","A","1997",1485.87966721681,
"PRT","GDEXPRD","TOT","MLN_USD","A","1998",1726.14972049562,
"PRT","GDEXPRD","TOT","MLN_USD","A","1999",1955.32994960031,
"PRT","GDEXPRD","TOT","MLN_USD","A","2000",2150.20062949788,
"PRT","GDEXPRD","TOT","MLN_USD","A","2001",2323.39961845335,
"PRT","GDEXPRD","TOT","MLN_USD","A","2002",2209.72842206077,
"PRT","GDEXPRD","TOT","MLN_USD","A","2003",2116.9373517094,
"PRT","GDEXPRD","TOT","MLN_USD","A","2004",2251.36750174393,
"PRT","GDEXPRD","TOT","MLN_USD","A","2005",2356.85392724934,
"PRT","GDEXPRD","TOT","MLN_USD","A","2006",3017.79867502248,
"PRT","GDEXPRD","TOT","MLN_USD","A","2007",3643.40608291644,
"PRT","GDEXPRD","TOT","MLN_USD","A","2008",4692.78297570687,
"PRT","GDEXPRD","TOT","MLN_USD","A","2009",4976.73706475702,
"PRT","GDEXPRD","TOT","MLN_USD","A","2010",4919.91758443668,
"PRT","GDEXPRD","TOT","MLN_USD","A","2011",4591.12812203211,
"PRT","GDEXPRD","TOT","MLN_USD","A","2012",4166.66573046153,
"PRT","GDEXPRD","TOT","MLN_USD","A","2013",3966.7308843833,
"PRT","GDEXPRD","TOT","MLN_USD","A","2014",3893.24323868882,
"PRT","GDEXPRD","TOT","MLN_USD","A","2015",3819.78435318255,
"PRT","GDEXPRD","TOT","MLN_USD","A","2016",4014.3099163678,
"PRT","GDEXPRD","TOT","MLN_USD","A","2017",4280.08032024468,
"PRT","GDEXPRD","TOT","MLN_USD","A","2018",4503.03916657353,
"PRT","GDEXPRD","TOT","MLN_USD","A","2019",4781.68782642758,
"PRT","GDEXPRD","TOT","MLN_USD","A","2020",5070.62351480072,
"PRT","GDEXPRD","TOT","MLN_USD","A","2021",5502.7273059383,
"PRT","GDEXPRD","TOT","PC_GDP","A","1982",0.26962088765515,
"PRT","GDEXPRD","TOT","PC_GDP","A","1983",0.29572716893631,
"PRT","GDEXPRD","TOT","PC_GDP","A","1984",0.30629725617123,
"PRT","GDEXPRD","TOT","PC_GDP","A","1985",0.33737546789648,
"PRT","GDEXPRD","TOT","PC_GDP","A","1986",0.34280504613241,
"PRT","GDEXPRD","TOT","PC_GDP","A","1987",0.36666751509792,
"PRT","GDEXPRD","TOT","PC_GDP","A","1988",0.36876989906661,
"PRT","GDEXPRD","TOT","PC_GDP","A","1989",0.4294229941078,
"PRT","GDEXPRD","TOT","PC_GDP","A","1990",0.46367631809956,
"PRT","GDEXPRD","TOT","PC_GDP","A","1991",0.51356812562092,
"PRT","GDEXPRD","TOT","PC_GDP","A","1992",0.55349701982431,
"PRT","GDEXPRD","TOT","PC_GDP","A","1993",0.55086710235235,
"PRT","GDEXPRD","TOT","PC_GDP","A","1994",0.53240519486377,
"PRT","GDEXPRD","TOT","PC_GDP","A","1995",0.51673005334682,
"PRT","GDEXPRD","TOT","PC_GDP","A","1996",0.54949790022089,
"PRT","GDEXPRD","TOT","PC_GDP","A","1997",0.56374210958248,
"PRT","GDEXPRD","TOT","PC_GDP","A","1998",0.62485754249348,
"PRT","GDEXPRD","TOT","PC_GDP","A","1999",0.68120773069774,
"PRT","GDEXPRD","TOT","PC_GDP","A","2000",0.72156168564993,
"PRT","GDEXPRD","TOT","PC_GDP","A","2001",0.76481803208719,
"PRT","GDEXPRD","TOT","PC_GDP","A","2002",0.72183488255276,
"PRT","GDEXPRD","TOT","PC_GDP","A","2003",0.69801875372199,
"PRT","GDEXPRD","TOT","PC_GDP","A","2004",0.72929923448516,
"PRT","GDEXPRD","TOT","PC_GDP","A","2005",0.75754722827054,
"PRT","GDEXPRD","TOT","PC_GDP","A","2006",0.95447950408464,
"PRT","GDEXPRD","TOT","PC_GDP","A","2007",1.12417048493379,
"PRT","GDEXPRD","TOT","PC_GDP","A","2008",1.44334715830013,
"PRT","GDEXPRD","TOT","PC_GDP","A","2009",1.58001139881778,
"PRT","GDEXPRD","TOT","PC_GDP","A","2010",1.53529471635998,
"PRT","GDEXPRD","TOT","PC_GDP","A","2011",1.45741380146193,
"PRT","GDEXPRD","TOT","PC_GDP","A","2012",1.37860599288862,
"PRT","GDEXPRD","TOT","PC_GDP","A","2013",1.3246764997519,
"PRT","GDEXPRD","TOT","PC_GDP","A","2014",1.289916954155,
"PRT","GDEXPRD","TOT","PC_GDP","A","2015",1.24329793791004,
"PRT","GDEXPRD","TOT","PC_GDP","A","2016",1.2807493273721,
"PRT","GDEXPRD","TOT","PC_GDP","A","2017",1.31928366318663,
"PRT","GDEXPRD","TOT","PC_GDP","A","2018",1.34955485152448,
"PRT","GDEXPRD","TOT","PC_GDP","A","2019",1.39562423154383,
"PRT","GDEXPRD","TOT","PC_GDP","A","2020",1.61391907880346,
"PRT","GDEXPRD","TOT","PC_GDP","A","2021",1.6601012301288,
"SVK","GDEXPRD","TOT","MLN_USD","A","1992",1117.68195426604,
"SVK","GDEXPRD","TOT","MLN_USD","A","1993",878.929688296139,
"SVK","GDEXPRD","TOT","MLN_USD","A","1994",612.046556069271,
"SVK","GDEXPRD","TOT","MLN_USD","A","1995",669.14588576241,
"SVK","GDEXPRD","TOT","MLN_USD","A","1996",703.342666505024,
"SVK","GDEXPRD","TOT","MLN_USD","A","1997",880.233048937722,
"SVK","GDEXPRD","TOT","MLN_USD","A","1998",667.12565926451,
"SVK","GDEXPRD","TOT","MLN_USD","A","1999",561.363081875583,
"SVK","GDEXPRD","TOT","MLN_USD","A","2000",562.022543235565,
"SVK","GDEXPRD","TOT","MLN_USD","A","2001",568.11093814911,
"SVK","GDEXPRD","TOT","MLN_USD","A","2002",535.261693674811,
"SVK","GDEXPRD","TOT","MLN_USD","A","2003",563.00677695073,
"SVK","GDEXPRD","TOT","MLN_USD","A","2004",528.58043195925,
"SVK","GDEXPRD","TOT","MLN_USD","A","2005",555.288198463197,
"SVK","GDEXPRD","TOT","MLN_USD","A","2006",579.935176213855,
"SVK","GDEXPRD","TOT","MLN_USD","A","2007",605.638150933675,
"SVK","GDEXPRD","TOT","MLN_USD","A","2008",659.287819397951,
"SVK","GDEXPRD","TOT","MLN_USD","A","2009",638.652007173381,
"SVK","GDEXPRD","TOT","MLN_USD","A","2010",872.972507556671,
"SVK","GDEXPRD","TOT","MLN_USD","A","2011",965.948350389495,
"SVK","GDEXPRD","TOT","MLN_USD","A","2012",1191.74688999904,
"SVK","GDEXPRD","TOT","MLN_USD","A","2013",1237.67776205264,
"SVK","GDEXPRD","TOT","MLN_USD","A","2014",1359.34232158408,
"SVK","GDEXPRD","TOT","MLN_USD","A","2015",1886.43078475233,
"SVK","GDEXPRD","TOT","MLN_USD","A","2016",1310.42009264012,
"SVK","GDEXPRD","TOT","MLN_USD","A","2017",1513.1142595951,
"SVK","GDEXPRD","TOT","MLN_USD","A","2018",1486.8837689918,
"SVK","GDEXPRD","TOT","MLN_USD","A","2019",1500.23596825147,
"SVK","GDEXPRD","TOT","MLN_USD","A","2020",1583.13108425898,
"SVK","GDEXPRD","TOT","MLN_USD","A","2021",1692.66000767334,
"SVK","GDEXPRD","TOT","PC_GDP","A","1990",1.6064927431509,
"SVK","GDEXPRD","TOT","PC_GDP","A","1991",2.06585338568274,
"SVK","GDEXPRD","TOT","PC_GDP","A","1992",1.72658656922988,
"SVK","GDEXPRD","TOT","PC_GDP","A","1993",1.33243003155796,
"SVK","GDEXPRD","TOT","PC_GDP","A","1994",0.87363013319808,
"SVK","GDEXPRD","TOT","PC_GDP","A","1995",0.9024014515691,
"SVK","GDEXPRD","TOT","PC_GDP","A","1996",0.88962642311341,
"SVK","GDEXPRD","TOT","PC_GDP","A","1997",1.05108170207438,
"SVK","GDEXPRD","TOT","PC_GDP","A","1998",0.76541232482619,
"SVK","GDEXPRD","TOT","PC_GDP","A","1999",0.64475078630902,
"SVK","GDEXPRD","TOT","PC_GDP","A","2000",0.63806500984316,
"SVK","GDEXPRD","TOT","PC_GDP","A","2001",0.62465233579417,
"SVK","GDEXPRD","TOT","PC_GDP","A","2002",0.56313930867009,
"SVK","GDEXPRD","TOT","PC_GDP","A","2003",0.5614545644212,
"SVK","GDEXPRD","TOT","PC_GDP","A","2004",0.5006921895853,
"SVK","GDEXPRD","TOT","PC_GDP","A","2005",0.49331622796919,
"SVK","GDEXPRD","TOT","PC_GDP","A","2006",0.47488011525613,
"SVK","GDEXPRD","TOT","PC_GDP","A","2007",0.44745820329485,
"SVK","GDEXPRD","TOT","PC_GDP","A","2008",0.46137459725857,
"SVK","GDEXPRD","TOT","PC_GDP","A","2009",0.47272306196631,
"SVK","GDEXPRD","TOT","PC_GDP","A","2010",0.60549555866014,
"SVK","GDEXPRD","TOT","PC_GDP","A","2011",0.65255120069213,
"SVK","GDEXPRD","TOT","PC_GDP","A","2012",0.79461117442095,
"SVK","GDEXPRD","TOT","PC_GDP","A","2013",0.82004735276874,
"SVK","GDEXPRD","TOT","PC_GDP","A","2014",0.87700409605068,
"SVK","GDEXPRD","TOT","PC_GDP","A","2015",1.15726661072814,
"SVK","GDEXPRD","TOT","PC_GDP","A","2016",0.78857250539859,
"SVK","GDEXPRD","TOT","PC_GDP","A","2017",0.88455897957664,
"SVK","GDEXPRD","TOT","PC_GDP","A","2018",0.83554889027549,
"SVK","GDEXPRD","TOT","PC_GDP","A","2019",0.82233187006901,
"SVK","GDEXPRD","TOT","PC_GDP","A","2020",0.89807682072007,
"SVK","GDEXPRD","TOT","PC_GDP","A","2021",0.93211354008868,
"ESP","GDEXPRD","TOT","MLN_USD","A","1981",2907.26276698501,
"ESP","GDEXPRD","TOT","MLN_USD","A","1982",3374.77555109782,
"ESP","GDEXPRD","TOT","MLN_USD","A","1983",3382.72104872733,
"ESP","GDEXPRD","TOT","MLN_USD","A","1984",3576.49951414094,
"ESP","GDEXPRD","TOT","MLN_USD","A","1985",4053.93336843831,
"ESP","GDEXPRD","TOT","MLN_USD","A","1986",4652.60167165001,
"ESP","GDEXPRD","TOT","MLN_USD","A","1987",5120.97476355574,
"ESP","GDEXPRD","TOT","MLN_USD","A","1988",6033.14714545343,
"ESP","GDEXPRD","TOT","MLN_USD","A","1989",6656.92260777415,
"ESP","GDEXPRD","TOT","MLN_USD","A","1990",7783.73239948034,
"ESP","GDEXPRD","TOT","MLN_USD","A","1991",8194.16626427989,
"ESP","GDEXPRD","TOT","MLN_USD","A","1992",8648.7306112325,
"ESP","GDEXPRD","TOT","MLN_USD","A","1993",8541.24632980958,
"ESP","GDEXPRD","TOT","MLN_USD","A","1994",8085.80749953619,
"ESP","GDEXPRD","TOT","MLN_USD","A","1995",8303.61464955882,
"ESP","GDEXPRD","TOT","MLN_USD","A","1996",8709.84554823973,
"ESP","GDEXPRD","TOT","MLN_USD","A","1997",8920.77637158604,
"ESP","GDEXPRD","TOT","MLN_USD","A","1998",10153.5210321702,
"ESP","GDEXPRD","TOT","MLN_USD","A","1999",10490.6436253875,
"ESP","GDEXPRD","TOT","MLN_USD","A","2000",11623.2961350354,
"ESP","GDEXPRD","TOT","MLN_USD","A","2001",12156.6765015907,
"ESP","GDEXPRD","TOT","MLN_USD","A","2002",13492.1387206562,
"ESP","GDEXPRD","TOT","MLN_USD","A","2003",14821.3040144458,
"ESP","GDEXPRD","TOT","MLN_USD","A","2004",15540.2763408337,
"ESP","GDEXPRD","TOT","MLN_USD","A","2005",17015.8442844428,
"ESP","GDEXPRD","TOT","MLN_USD","A","2006",18961.8217309115,
"ESP","GDEXPRD","TOT","MLN_USD","A","2007",20705.3187821109,
"ESP","GDEXPRD","TOT","MLN_USD","A","2008",22311.3430432554,
"ESP","GDEXPRD","TOT","MLN_USD","A","2009",22097.8846150625,
"ESP","GDEXPRD","TOT","MLN_USD","A","2010",22074.2788781199,
"ESP","GDEXPRD","TOT","MLN_USD","A","2011",21466.9677046765,
"ESP","GDEXPRD","TOT","MLN_USD","A","2012",20290.5430282631,
"ESP","GDEXPRD","TOT","MLN_USD","A","2013",19636.9770059184,
"ESP","GDEXPRD","TOT","MLN_USD","A","2014",19392.0477215219,
"ESP","GDEXPRD","TOT","MLN_USD","A","2015",19815.2653142399,
"ESP","GDEXPRD","TOT","MLN_USD","A","2016",19883.6032038743,
"ESP","GDEXPRD","TOT","MLN_USD","A","2017",20817.9129732408,
"ESP","GDEXPRD","TOT","MLN_USD","A","2018",21852.1675113243,
"ESP","GDEXPRD","TOT","MLN_USD","A","2019",22442.6013509614,
"ESP","GDEXPRD","TOT","MLN_USD","A","2020",22449.9405923208,
"ESP","GDEXPRD","TOT","MLN_USD","A","2021",24006.5095293373,
"ESP","GDEXPRD","TOT","PC_GDP","A","1981",0.388859371883,
"ESP","GDEXPRD","TOT","PC_GDP","A","1982",0.44583414162519,
"ESP","GDEXPRD","TOT","PC_GDP","A","1983",0.43911103019226,
"ESP","GDEXPRD","TOT","PC_GDP","A","1984",0.45612500729252,
"ESP","GDEXPRD","TOT","PC_GDP","A","1985",0.50528417093277,
"ESP","GDEXPRD","TOT","PC_GDP","A","1986",0.56163081392552,
"ESP","GDEXPRD","TOT","PC_GDP","A","1987",0.58568121170496,
"ESP","GDEXPRD","TOT","PC_GDP","A","1988",0.65655832503196,
"ESP","GDEXPRD","TOT","PC_GDP","A","1989",0.6910820615973,
"ESP","GDEXPRD","TOT","PC_GDP","A","1990",0.77861812875855,
"ESP","GDEXPRD","TOT","PC_GDP","A","1991",0.79932364365871,
"ESP","GDEXPRD","TOT","PC_GDP","A","1992",0.83589814279371,
"ESP","GDEXPRD","TOT","PC_GDP","A","1993",0.8341136211501,
"ESP","GDEXPRD","TOT","PC_GDP","A","1994",0.7712562288412,
"ESP","GDEXPRD","TOT","PC_GDP","A","1995",0.77077739372281,
"ESP","GDEXPRD","TOT","PC_GDP","A","1996",0.7875327083031,
"ESP","GDEXPRD","TOT","PC_GDP","A","1997",0.77780654854526,
"ESP","GDEXPRD","TOT","PC_GDP","A","1998",0.84803508072943,
"ESP","GDEXPRD","TOT","PC_GDP","A","1999",0.83853703818721,
"ESP","GDEXPRD","TOT","PC_GDP","A","2000",0.8827628575089,
"ESP","GDEXPRD","TOT","PC_GDP","A","2001",0.88833369234786,
"ESP","GDEXPRD","TOT","PC_GDP","A","2002",0.95971166776955,
"ESP","GDEXPRD","TOT","PC_GDP","A","2003",1.0237297853829,
"ESP","GDEXPRD","TOT","PC_GDP","A","2004",1.04088618479307,
"ESP","GDEXPRD","TOT","PC_GDP","A","2005",1.09956262798469,
"ESP","GDEXPRD","TOT","PC_GDP","A","2006",1.17702203476111,
"ESP","GDEXPRD","TOT","PC_GDP","A","2007",1.24052875813894,
"ESP","GDEXPRD","TOT","PC_GDP","A","2008",1.32499772428419,
"ESP","GDEXPRD","TOT","PC_GDP","A","2009",1.36363621655945,
"ESP","GDEXPRD","TOT","PC_GDP","A","2010",1.35996388582551,
"ESP","GDEXPRD","TOT","PC_GDP","A","2011",1.33340740371681,
"ESP","GDEXPRD","TOT","PC_GDP","A","2012",1.29876392682019,
"ESP","GDEXPRD","TOT","PC_GDP","A","2013",1.27482033983327,
"ESP","GDEXPRD","TOT","PC_GDP","A","2014",1.2415898772816,
"ESP","GDEXPRD","TOT","PC_GDP","A","2015",1.22178812197846,
"ESP","GDEXPRD","TOT","PC_GDP","A","2016",1.18985660702428,
"ESP","GDEXPRD","TOT","PC_GDP","A","2017",1.20976695753605,
"ESP","GDEXPRD","TOT","PC_GDP","A","2018",1.24150751873766,
"ESP","GDEXPRD","TOT","PC_GDP","A","2019",1.25024788982532,
"ESP","GDEXPRD","TOT","PC_GDP","A","2020",1.41038954766102,
"ESP","GDEXPRD","TOT","PC_GDP","A","2021",1.42928813572945,
"SWE","GDEXPRD","TOT","MLN_USD","A","1981",4622.67839423537,
"SWE","GDEXPRD","TOT","MLN_USD","A","1983",5311.45342388509,
"SWE","GDEXPRD","TOT","MLN_USD","A","1985",6371.92547850577,
"SWE","GDEXPRD","TOT","MLN_USD","A","1987",6996.50666257631,
"SWE","GDEXPRD","TOT","MLN_USD","A","1989",7221.68092079594,
"SWE","GDEXPRD","TOT","MLN_USD","A","1991",7016.20040855809,
"SWE","GDEXPRD","TOT","MLN_USD","A","1993",7974.93153541218,
"SWE","GDEXPRD","TOT","MLN_USD","A","1995",9018.42396142506,
"SWE","GDEXPRD","TOT","MLN_USD","A","1997",9986.65339841478,
"SWE","GDEXPRD","TOT","MLN_USD","A","1999",11215.8601010866,
"SWE","GDEXPRD","TOT","MLN_USD","A","2001",13657.0180982747,
"SWE","GDEXPRD","TOT","MLN_USD","A","2003",13194.505219023,
"SWE","GDEXPRD","TOT","MLN_USD","A","2004",12927.5752332636,
"SWE","GDEXPRD","TOT","MLN_USD","A","2005",13290.368739212,
"SWE","GDEXPRD","TOT","MLN_USD","A","2006",14387.959231698,
"SWE","GDEXPRD","TOT","MLN_USD","A","2007",13849.904012322,
"SWE","GDEXPRD","TOT","MLN_USD","A","2008",14794.4154782497,
"SWE","GDEXPRD","TOT","MLN_USD","A","2009",13847.6478810415,
"SWE","GDEXPRD","TOT","MLN_USD","A","2010",13689.2473071266,
"SWE","GDEXPRD","TOT","MLN_USD","A","2011",14211.9764761301,
"SWE","GDEXPRD","TOT","MLN_USD","A","2012",14320.0147117295,
"SWE","GDEXPRD","TOT","MLN_USD","A","2013",14625.4286061688,
"SWE","GDEXPRD","TOT","MLN_USD","A","2014",14283.8903056427,
"SWE","GDEXPRD","TOT","MLN_USD","A","2015",15489.0516780699,
"SWE","GDEXPRD","TOT","MLN_USD","A","2016",15948.8884185546,
"SWE","GDEXPRD","TOT","MLN_USD","A","2017",16939.8903134867,
"SWE","GDEXPRD","TOT","MLN_USD","A","2018",17055.9382430727,
"SWE","GDEXPRD","TOT","MLN_USD","A","2019",17743.1195005092,
"SWE","GDEXPRD","TOT","MLN_USD","A","2020",17880.8152564323,
"SWE","GDEXPRD","TOT","MLN_USD","A","2021",18089.4529417937,
"SWE","GDEXPRD","TOT","PC_GDP","A","1981",2.0285024284892,
"SWE","GDEXPRD","TOT","PC_GDP","A","1983",2.25906651943009,
"SWE","GDEXPRD","TOT","PC_GDP","A","1985",2.54514808011664,
"SWE","GDEXPRD","TOT","PC_GDP","A","1987",2.63307506282043,
"SWE","GDEXPRD","TOT","PC_GDP","A","1989",2.58146981889051,
"SWE","GDEXPRD","TOT","PC_GDP","A","1991",2.51808959565674,
"SWE","GDEXPRD","TOT","PC_GDP","A","1993",2.95680062938122,
"SWE","GDEXPRD","TOT","PC_GDP","A","1995",3.09543925784559,
"SWE","GDEXPRD","TOT","PC_GDP","A","1997",3.27394392236682,
"SWE","GDEXPRD","TOT","PC_GDP","A","1999",3.38131723908299,
"SWE","GDEXPRD","TOT","PC_GDP","A","2001",3.873802776736,
"SWE","GDEXPRD","TOT","PC_GDP","A","2003",3.57947750939413,
"SWE","GDEXPRD","TOT","PC_GDP","A","2004",3.36128901410999,
"SWE","GDEXPRD","TOT","PC_GDP","A","2005",3.35957503791258,
"SWE","GDEXPRD","TOT","PC_GDP","A","2006",3.47499572344016,
"SWE","GDEXPRD","TOT","PC_GDP","A","2007",3.23382560135025,
"SWE","GDEXPRD","TOT","PC_GDP","A","2008",3.46999475126844,
"SWE","GDEXPRD","TOT","PC_GDP","A","2009",3.39528075070776,
"SWE","GDEXPRD","TOT","PC_GDP","A","2010",3.16788677799664,
"SWE","GDEXPRD","TOT","PC_GDP","A","2011",3.18701790952291,
"SWE","GDEXPRD","TOT","PC_GDP","A","2012",3.23024905118397,
"SWE","GDEXPRD","TOT","PC_GDP","A","2013",3.26041660399234,
"SWE","GDEXPRD","TOT","PC_GDP","A","2014",3.1018375898195,
"SWE","GDEXPRD","TOT","PC_GDP","A","2015",3.21903451966567,
"SWE","GDEXPRD","TOT","PC_GDP","A","2016",3.24736111705671,
"SWE","GDEXPRD","TOT","PC_GDP","A","2017",3.3627857077067,
"SWE","GDEXPRD","TOT","PC_GDP","A","2018",3.32106125833781,
"SWE","GDEXPRD","TOT","PC_GDP","A","2019",3.38758231066542,
"SWE","GDEXPRD","TOT","PC_GDP","A","2020",3.48960353181816,
"SWE","GDEXPRD","TOT","PC_GDP","A","2021",3.3499007696758,
"CHE","GDEXPRD","TOT","MLN_USD","A","1981",5727.26928740908,
"CHE","GDEXPRD","TOT","MLN_USD","A","1983",5731.21219095456,
"CHE","GDEXPRD","TOT","MLN_USD","A","1986",7914.65680733543,
"CHE","GDEXPRD","TOT","MLN_USD","A","1989",8606.32732329001,
"CHE","GDEXPRD","TOT","MLN_USD","A","1992",8380.53704204879,
"CHE","GDEXPRD","TOT","MLN_USD","A","1996",8806.11038069753,
"CHE","GDEXPRD","TOT","MLN_USD","A","2000",9341.04918810231,
"CHE","GDEXPRD","TOT","MLN_USD","A","2004",11214.8288997089,
"CHE","GDEXPRD","TOT","MLN_USD","A","2008",13032.2045849813,
"CHE","GDEXPRD","TOT","MLN_USD","A","2012",14673.1326896591,
"CHE","GDEXPRD","TOT","MLN_USD","A","2015",16639.8934235238,
"CHE","GDEXPRD","TOT","MLN_USD","A","2017",17194.8756219555,
"CHE","GDEXPRD","TOT","MLN_USD","A","2019",18572.9256553376,
"CHE","GDEXPRD","TOT","PC_GDP","A","1981",1.91634966710777,
"CHE","GDEXPRD","TOT","PC_GDP","A","1983",1.93077324406865,
"CHE","GDEXPRD","TOT","PC_GDP","A","1986",2.45119570916109,
"CHE","GDEXPRD","TOT","PC_GDP","A","1989",2.4350814710274,
"CHE","GDEXPRD","TOT","PC_GDP","A","1992",2.30930155307423,
"CHE","GDEXPRD","TOT","PC_GDP","A","1996",2.37648637913086,
"CHE","GDEXPRD","TOT","PC_GDP","A","2000",2.26385866139586,
"CHE","GDEXPRD","TOT","PC_GDP","A","2004",2.60818139103629,
"CHE","GDEXPRD","TOT","PC_GDP","A","2008",2.6529614597708,
"CHE","GDEXPRD","TOT","PC_GDP","A","2012",2.87456549291217,
"CHE","GDEXPRD","TOT","PC_GDP","A","2015",3.07832074114312,
"CHE","GDEXPRD","TOT","PC_GDP","A","2017",3.07461845845569,
"CHE","GDEXPRD","TOT","PC_GDP","A","2019",3.19221878356877,
"TUR","GDEXPRD","TOT","MLN_USD","A","1990",1587.38015244778,
"TUR","GDEXPRD","TOT","MLN_USD","A","1991",2608.75149518152,
"TUR","GDEXPRD","TOT","MLN_USD","A","1992",2563.21580240825,
"TUR","GDEXPRD","TOT","MLN_USD","A","1993",2503.03340253496,
"TUR","GDEXPRD","TOT","MLN_USD","A","1994",1932.83902487078,
"TUR","GDEXPRD","TOT","MLN_USD","A","1995",2177.67746924119,
"TUR","GDEXPRD","TOT","MLN_USD","A","1996",2768.08942612564,
"TUR","GDEXPRD","TOT","MLN_USD","A","1997",3240.77883334448,
"TUR","GDEXPRD","TOT","MLN_USD","A","1998",3388.33914987511,
"TUR","GDEXPRD","TOT","MLN_USD","A","1999",4125.27551978546,
"TUR","GDEXPRD","TOT","MLN_USD","A","2000",4508.20944572153,
"TUR","GDEXPRD","TOT","MLN_USD","A","2001",4768.20511950919,
"TUR","GDEXPRD","TOT","MLN_USD","A","2002",4945.19219244045,
"TUR","GDEXPRD","TOT","MLN_USD","A","2003",4780.9313092103,
"TUR","GDEXPRD","TOT","MLN_USD","A","2004",5608.12821209703,
"TUR","GDEXPRD","TOT","MLN_USD","A","2005",6932.29507359296,
"TUR","GDEXPRD","TOT","MLN_USD","A","2006",7270.75927675512,
"TUR","GDEXPRD","TOT","MLN_USD","A","2007",9477.9991994667,
"TUR","GDEXPRD","TOT","MLN_USD","A","2008",9572.59514063233,
"TUR","GDEXPRD","TOT","MLN_USD","A","2009",10651.1916480673,
"TUR","GDEXPRD","TOT","MLN_USD","A","2010",11405.9584509487,
"TUR","GDEXPRD","TOT","MLN_USD","A","2011",12687.3462537886,
"TUR","GDEXPRD","TOT","MLN_USD","A","2012",13831.1018542741,
"TUR","GDEXPRD","TOT","MLN_USD","A","2013",14752.4069019149,
"TUR","GDEXPRD","TOT","MLN_USD","A","2014",16326.4088159672,
